web-scraper-start-url,yearrersults,yearrersults-href,Year ▴,Name,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","Dale Carter","Tennessee","CB","72.50","188","","9.99","7","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1997 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1997&pos=&college=","null","Todd Fordham","Florida State","OT","77.60","307","","9.99","25","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","Leonard Johnson","Iowa State","CB","69.88","196","","4.62","15","32.0","120","4.15","6.96"
"http://nflcombineresults.com/large-combine-data-update-complete/","2000 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2000&pos=&college=","null","Al Jackson","Louisiana State","OG","74.60","304","","5.20","19","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Lorenzo Booker","Florida State","RB","70.38","191","","4.50","26","35.5","121","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Deon Long","Maryland","WR","71.63","192","","4.51","12","34.0","120","4.27","6.98"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","John Vitale","Michigan","C","72.90","273","","9.99","21","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1987 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1987&pos=&college=","null","Charles Glaze","South Carolina State","SS","71.80","197","","4.50","","29.5","115","4.50","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Seth Betancourt","Boston College","OT","77.00","300","","5.16","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1998 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1998&pos=&college=","null","Nakia Jenkins","Utah State","WR","72.90","215","","4.71","","34.0","115","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Jason Witten","Tennessee","TE","77.80","264","","4.65","25","31.0","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","Charvez Foger","Nevada Las Vegas","RB","69.40","211","","9.99","17","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Venric Mark","West Texas A&M","RB","67.00","175","","4.38","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","Turner Baur","Stanford","TE","76.10","247","","5.11","22","30.5","111","4.30","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Mike Bell","Arizona","RB","72.25","221","","4.62","19","31.5","112","4.21","7.16"
"http://nflcombineresults.com/large-combine-data-update-complete/","2010 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2010&pos=&college=","null","Everson Griffen","Southern California","DE","75.38","273","","4.65","32","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Daniel Coats","Brigham Young","TE","74.63","257","","4.98","34","30.0","111","4.43","7.07"
"http://nflcombineresults.com/large-combine-data-update-complete/","Quarterback NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=&pos=QB&college=","null","Patrick Mahomes","Texas Tech","QB","74.13","225","24","4.80","","30.0","114","4.08","6.88"
"http://nflcombineresults.com/large-combine-data-update-complete/","1994 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1994&pos=&college=","null","Ron Rivers","Frenso State (CA)","RB","67.90","203","","4.68","20","29.5","105","4.20","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Frank Blevins","Oklahoma","OLB","76.30","223","","4.96","","30.5","114","4.73","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2004 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2004&pos=&college=","null","Greg Taplin","Michigan State","DE","77.00","267","","5.09","","33.0","115","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2005 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2005&pos=&college=","null","Lofa Tatupu","Southern California","ILB","71.90","238","","4.84","23","35.0","113","4.16","7.31"
"http://nflcombineresults.com/large-combine-data-update-complete/","2014 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2014&pos=&college=","null","Mike Davis","Texas","WR","72.00","197","","4.52","10","34.0","116","4.18","7.00"
"http://nflcombineresults.com/large-combine-data-update-complete/","2008 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2008&pos=&college=","null","Breno Giacomini","Louisville","OT","79.13","303","","5.24","23","22.5","108","4.63","7.56"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Jameon Lewis","Mississippi State","WR","68.00","184","","4.57","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Josh Portis","California (PA)","QB","74.88","211","","4.59","","40.0","126","4.12","6.84"
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","J J Stokes","UCLA","WR","76.50","217","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2013 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2013&pos=&college=","null","Aaron Hester","UCLA","CB","73.63","198","","4.62","","29.0","112","4.33","7.26"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Obum Gwacham","Oregon State","DE","77.38","246","","4.72","22","36.0","121","4.28","7.28"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Derrick Locke","Kentucky","RB","68.25","188","","4.37","16","37.5","118","4.15","6.98"
"http://nflcombineresults.com/large-combine-data-update-complete/","2013 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2013&pos=&college=","null","Jonathan Cooper","North Carolina","OG","74.13","311","34","5.07","35","27.0","108","4.84","7.78"
"http://nflcombineresults.com/large-combine-data-update-complete/","2010 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2010&pos=&college=","null","Jamar Chaney","Mississippi State","ILB","72.75","242","","4.54","26","39.0","124","4.29","6.90"
"http://nflcombineresults.com/large-combine-data-update-complete/","2001 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2001&pos=&college=","null","David Warren","Florida State","DE","74.40","253","","4.73","21","","","4.46","7.53"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","Brian Hartline","Ohio State","WR","73.63","195","","4.52","","34.5","120","4.12","6.65"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","Marvin Jones","Florida State","ILB","73.10","237","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2004 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2004&pos=&college=","null","Randy Starks","Maryland","DT","75.40","314","","5.03","27","29.5","102","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Garrett Mills","Tulsa (OK)","FB","73.13","241","","4.65","23","35.5","111","4.05","6.81"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Jordan Gross","Utah","OT","76.50","300","","5.05","28","31.5","112","4.34","7.69"
"http://nflcombineresults.com/large-combine-data-update-complete/","2004 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2004&pos=&college=","null","Trevor Johnson","Nebraska","DE","76.60","260","","4.81","23","35.5","110","4.08","7.06"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Prince-Tyson Gulley","Syracuse","RB","68.00","194","","4.63","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1996 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1996&pos=&college=","null","Steven Conley","Arkansas","OLB","76.60","231","","4.55","21","38.0","134","4.39","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","Tom Myslinski","Tennessee","C","74.30","293","","9.99","23","29.0","104","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1998 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1998&pos=&college=","null","Wilmont Perry","Livingstone (NC)","RB","73.60","235","","4.74","16","33.0","108","4.56","7.75"
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","Billy Smith","Central Michigan","RB","69.90","203","","4.72","14","32.0","114","4.41","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2010 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2010&pos=&college=","null","Jim Dray","Stanford","TE","76.75","246","","4.82","17","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","Wayne Martin","Arkansas","DE","77.00","278","","5.07","14","30.5","103","4.56","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1996 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1996&pos=&college=","null","Lawyer Milloy","Washington","FS","72.00","210","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","Marquis Maze","Alabama","WR","68.13","186","","4.51","","33.5","112","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Ernie Sims","Florida State","OLB","71.13","231","","4.56","25","41.0","125","4.22","7.31"
"http://nflcombineresults.com/large-combine-data-update-complete/","1996 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1996&pos=&college=","null","Jimmy Gary","West Virginia","RB","70.50","218","","4.68","17","32.5","106","4.22","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1989 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1989&pos=&college=","null","Erik Wilhelm","Oregon State","QB","74.80","209","","5.18","","26.0","101","4.21","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Jimmy Martin","Virginia Tech","OT","77.00","303","","5.26","25","31.0","101","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","Dan Herron","Ohio State","RB","69.75","213","","4.57","22","35.0","117","4.04","6.97"
"http://nflcombineresults.com/large-combine-data-update-complete/","2005 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2005&pos=&college=","null","Adam Bergen","Lehigh (PA)","TE","76.38","265","","4.84","25","38.0","118","4.10","7.11"
"http://nflcombineresults.com/large-combine-data-update-complete/","Wide Receiver NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=&pos=WR&college=","null","Amara Darboh","Michigan","WR","73.75","214","","4.45","17","36.0","124","4.26","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Kristjan Sokoli","Buffalo","DT","77.00","290","","4.86","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1987 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1987&pos=&college=","null","Doug Dubose","Nebraska","RB","71.00","191","","9.99","11","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","Marcel Jones","Nebraska","OT","78.13","320","","5.57","13","27.5","95","5.12","8.03"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Xavier Cooper","Washington State","DT","74.88","293","","4.86","29","29.0","110","4.37","7.23"
"http://nflcombineresults.com/large-combine-data-update-complete/","2012 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2012&pos=&college=","null","Nick Provo","Syracuse","TE","75.25","237","","4.78","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Jamison Crowder","Duke","WR","68.38","185","","4.56","10","37.0","115","4.32","7.17"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Ben Johnson","Wisconsin","OT","78.50","329","","5.37","30","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","Estrus Crayton","Southern California","RB","74.00","186","","4.81","8","29.5","111","4.20","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2001 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2001&pos=&college=","null","Jarvis Borum","North Carolina State","OG","79.10","332","","5.04","25","30.5","107","4.83","8.08"
"http://nflcombineresults.com/large-combine-data-update-complete/","1987 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1987&pos=&college=","null","Mike Shula","Alabama","QB","74.00","201","","5.13","2","26.5","99","4.49","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","Ron Carpenter","Miami (OH)","FS","72.90","189","","4.68","12","33.0","112","4.29","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2005 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2005&pos=&college=","null","Alex Smith","Utah","QB","76.13","217","40","4.78","","32.0","113","3.96","6.82"
"http://nflcombineresults.com/large-combine-data-update-complete/","1994 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1994&pos=&college=","null","Willie English","Central Florida","FB","71.30","231","","4.84","17","27.5","108","4.54","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Jeremi Johnson","Indiana","FB","71.00","260","","4.90","20","29.0","103","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","Darryl Williams","Miami (FL)","FS","72.50","191","","9.99","12","33.0","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Rashard Robinson","Louisiana State","CB","73.50","171","","4.49","","35.5","121","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2010 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2010&pos=&college=","null","Garrett Graham","Wisconsin","TE","75.13","243","","4.71","20","34.5","112","4.35","7.09"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Mark Weisman","Iowa","FB","73.00","240","","4.70","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Justin Simmons","Boston College","FS","74.38","202","","4.61","16","40.0","126","3.85","6.58"
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","Tirrell Greene","Miami (FL)","OG","74.90","306","","5.43","","29.0","103","4.91","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Darius White","Missouri","WR","75.00","208","","4.56","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1991 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1991&pos=&college=","null","Terrill Chatman","Alabama","OT","75.00","330","","9.99","16","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","Jason Watkins","Florida","OT","78.00","318","","5.51","18","24.5","90","5.03","7.89"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Willie Smith","East Carolina (NC)","OT","77.38","310","","5.40","","30.5","106","4.83","7.95"
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","James Malone","UCLA","OLB","74.00","234","","9.99","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1999 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1999&pos=&college=","null","Kevin Johnson","Syracuse","WR","71.10","194","","4.41","","36.5","115","3.86","6.79"
"http://nflcombineresults.com/large-combine-data-update-complete/","2014 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2014&pos=&college=","null","Justin Britt","Missouri","OT","77.88","325","","5.19","23","23.0","99","4.69","8.14"
"http://nflcombineresults.com/large-combine-data-update-complete/","2008 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2008&pos=&college=","null","James Hardy","Indiana","WR","77.38","217","14","4.53","18","31.5","125","4.20","6.84"
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","Carlton Johnson","Nevada Las Vegas","FS","68.60","195","","4.78","10","32.0","113","4.38","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1993 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1993&pos=&college=","null","Markus Thomas","Eastern Kentucky","RB","70.00","194","","4.62","15","36.5","116","4.16","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Tyler Moore","Florida","OG","77.00","325","","5.18","","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1990 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1990&pos=&college=","null","Lynn James","Arizona State","WR","72.90","191","","4.48","","32.5","121","4.44","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1988 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1988&pos=&college=","null","Mike Piel","Illinois","DT","76.50","263","","5.15","","29.0","111","4.43","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","Alex Magee","Purdue","DT","74.63","298","","5.03","30","29.5","103","4.55","7.52"
"http://nflcombineresults.com/large-combine-data-update-complete/","2005 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2005&pos=&college=","null","C.J. Brooks","Maryland","OG","77.50","309","","5.17","24","31.5","108","4.56","7.61"
"http://nflcombineresults.com/large-combine-data-update-complete/","2006 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2006&pos=&college=","null","Michael Toudouze","Texas Christian","OT","77.75","303","","5.12","23","26.5","100","4.70","7.45"
"http://nflcombineresults.com/large-combine-data-update-complete/","2013 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2013&pos=&college=","null","Abry Jones","Georgia","DT","75.38","313","","5.06","30","26.5","101","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2013 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2013&pos=&college=","null","Kevin Minter","Louisiana State","ILB","71.75","246","","4.81","25","33.0","119","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2005 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2005&pos=&college=","null","Dante Ridgeway","Ball State (IN)","WR","71.13","212","","4.60","","33.0","117","4.39","7.27"
"http://nflcombineresults.com/large-combine-data-update-complete/","2008 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2008&pos=&college=","null","Spencer Larsen","Arizona","ILB","73.75","238","","4.91","27","28.5","113","4.55","7.68"
"http://nflcombineresults.com/large-combine-data-update-complete/","2013 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2013&pos=&college=","null","Miguel Maysonet","Stony Brook (NY)","RB","69.00","209","","4.54","20","","","4.43","7.21"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Jordan Cameron","Southern California","TE","77.25","254","","4.53","23","37.5","119","4.03","6.82"
"http://nflcombineresults.com/large-combine-data-update-complete/","2009 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2009&pos=&college=","null","Brandon Hughes","Oregon State","CB","70.50","182","","4.40","8","36.5","128","4.23","6.90"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Caleb Benenoch","UCLA","OT","77.50","311","","4.98","","28.0","104","5.11","8.15"
"http://nflcombineresults.com/large-combine-data-update-complete/","2016 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2016&pos=&college=","null","Joseph Cheek","Texas A&M","G","78.00","295","","9.99","20","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","B.J. Tucker","Wisconsin","CB","70.50","188","","4.38","16","35.0","123","4.14","7.25"
"http://nflcombineresults.com/large-combine-data-update-complete/","2011 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2011&pos=&college=","null","Muhammad Wilkerson","Temple","DT","76.13","315","","4.96","27","26.0","106","4.59","7.31"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Visanthe Shiancoe","Morgan State (MD)","TE","76.40","251","","4.64","28","39.5","120","4.28","7.09"
"http://nflcombineresults.com/large-combine-data-update-complete/","2013 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2013&pos=&college=","null","Joseph Randle","Oklahoma State","RB","72.00","204","","4.63","","35.0","123","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1999 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1999&pos=&college=","null","Dan Falcon","Western Michigan","DT","74.00","274","","4.77","23","33.0","113","4.19","7.21"
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","Chris Burns","Middle Tennessee State","DE","76.10","281","","5.23","13","27.0","106","4.73","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1995 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1995&pos=&college=","null","Steve Strahan","Baylor","DT","73.10","283","","9.99","20","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","1987 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1987&pos=&college=","null","Phil Pettey","Missouri","OG","75.50","260","","5.27","17","23.0","100","4.54","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Steve Breaston","Michigan","WR","72.38","193","","4.48","","33.0","124","4.29","6.90"
"http://nflcombineresults.com/large-combine-data-update-complete/","2003 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2003&pos=&college=","null","Ben Sobieski","Iowa","OG","77.30","307","","5.01","18","30.0","109","4.43","7.69"
"http://nflcombineresults.com/large-combine-data-update-complete/","2005 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2005&pos=&college=","null","Brandon Browner","Oregon State","CB","75.50","221","","4.67","13","36.5","120","4.24","7.20"
"http://nflcombineresults.com/large-combine-data-update-complete/","1992 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=1992&pos=&college=","null","Vincent Brownlee","Mississippi","WR","71.10","188","","4.67","","32.5","118","4.08","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2007 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2007&pos=&college=","null","Syvelle Newton","South Carolina","WR","72.75","218","","4.67","20","","","9.99","9.99"
"http://nflcombineresults.com/large-combine-data-update-complete/","2004 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2004&pos=&college=","null","JohnPaul Foschi","Georgia Tech","TE","75.90","266","","5.01","24","30.5","111","4.35","7.49"
"http://nflcombineresults.com/large-combine-data-update-complete/","2010 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2010&pos=&college=","null","Crezdon Butler","Clemson","CB","71.75","191","","4.43","17","39.5","121","4.23","7.08"
"http://nflcombineresults.com/large-combine-data-update-complete/","2015 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2015&pos=&college=","null","Sean Mannion","Oregon State","QB","77.63","229","40","5.14","","31.0","105","4.39","7.29"
"http://nflcombineresults.com/large-combine-data-update-complete/","2001 NFL Combine Results","http://nflcombineresults.com/nflcombinedata.php?year=2001&pos=&college=","null","Vinny Sutherland","Purdue","WR","68.60","192","","4.57","","32.5","","9.99","9.99"
